comment_id,proposal_id,user_id,content,created_at
416,1,491,"A decisão de acabar com a obrigatoriedade de autoescola partiu do governo e do Contran não de Kim Kataguiri, cujo projeto (PL 4474/2020) sequer saiu da gaveta. Em 1 de dezembro de 2025 o Contran aprovou uma resolução que retira a exigência de frequentar autoescola para obter CNH, permitindo que o candidato faça o curso teórico online ou com instrutor credenciado. O PL 4474/2020 de Kim está em tramitação na Câmara e não avançou para votação. Ou seja: a mudança concreta veio por ato administrativo, e não por lei aprovada via Congresso o que demonstra a incapacidade de Kim Kataguiri de transformar sua proposta em lei.",2025-04-06 11:34:58.268164
417,1,210,"@celsocll Nossa, que coincidência. O cara pauta o debate; articula; por conseguinte o governo age, ainda que através de outros meios (sequestrando a pauta), e mesmo assim ele não tem mérito nenhum, é um incapaz:face-blue-smiling: Sua distorção da realidade está, aparentemente, muito bem fundamentada. Parabéns para ti. Mas quem tem uma postura investigativa e usa um pouco do cérebro não cai nessa sua doce falácia O trabalho midiático e legislativo do Kim Katagrilos em cima desse assunto está documentado e hoje foi concretizado de certa forma. Mais uma vez, parabenizo o Kim Kataguiri e também o Governo Federal por ter sequestrado a pauta. O que realmente importa é obrigar político a fazer a vontade do povo; seja Lule, Bozo ou Kataguiris da vida.",2025-12-10 12:19:04.226925
418,1,566,Ano que vem tô indo buscar a minha,2026-01-15 10:42:49.890673
419,1,390,"Eu nunca vi transportar um carro na cintura, só se for de brinquedo.",2025-11-07 03:59:04.927628
420,1,368,@JohanPSC,2026-01-21 18:22:38.711415
421,1,526,"Para treinar sim, agora na hora do exame, vai ter que ser com o carro da auto escola, então é melhor aprender com um de marcha",2025-04-21 15:11:37.664326
422,1,101,"Mas assim, é só decorar o padrão. Em cima é vermelho e em baixo é verde, não tem mistério.",2025-05-29 22:49:12.416005
423,1,481,Esse é um projeto do Kim kataguire,2025-06-18 16:18:48.127736
424,1,209,Época de eleição faz mágicas acontecerem,2025-12-22 22:22:34.403615
425,1,47,"A decisão de acabar com a obrigatoriedade de autoescola partiu do governo e do Contran não de Kim Kataguiri, cujo projeto (PL 4474/2020) sequer saiu da gaveta. Em 1 de dezembro de 2025 o Contran aprovou uma resolução que retira a exigência de frequentar autoescola para obter CNH, permitindo que o candidato faça o curso teórico online ou com instrutor credenciado. O PL 4474/2020 de Kim está em tramitação na Câmara e não avançou para votação. Ou seja: a mudança concreta veio por ato administrativo, e não por lei aprovada via Congresso o que demonstra a incapacidade de Kim Kataguiri de transformar sua proposta em lei.",2025-09-22 01:12:56.639051
426,1,150,@celsocll que comentário BURRO o teu,2026-06-10 17:32:09.665122
427,1,599,"Não foi o Kim, foi um deputado bolsonarista, felina.",2025-09-14 02:10:22.520187
428,1,303,@Samaeln3301 Sr. Está errado,2026-04-06 11:52:42.342683
429,1,236,@Samaeln3301 Interessa é que ele articulou e fez vídeos assistidos por centenas de milhares de pessoas sobre isso. E tudo isso antes de entrar no radar da mídia. Então ele contribuiu muito e honrou meu voto.,2025-12-18 13:21:43.018472
430,1,512,Kim é demais. Falou há poucos meses que estava articulando e que iria dar certo e deu mesmo. Nem eu acreditei.,2025-09-27 17:48:48.406261
431,1,346,@pedrot.9569 exatamente! Mas o zépelinha bostileiro ai em cima prefere ficar criticando oq da certo,2026-02-15 05:46:17.739226
432,1,503,"Melhor coisa que eu vi hj!!, tenho todo o conhecimento porém não tenho o dinheiro do auto escola",2025-11-09 18:18:35.401822
433,1,361,EU IA HJ NA AUTO ESCOLA KKKKKKKKK,2026-03-29 10:07:16.996625
434,1,560,E eu também tenho que fazer está famosa CNH mas eu ainda gostaria muito se Elis eliminasse as perguntas do livrinhos que no meu modo de pensar não ten nada aver com dirijir e preciso o candidato saber das placas de sinalização e não aquea montoeiras perguntas sem sentido,2025-10-27 14:18:56.055105
435,1,61,Ou seja vai voltar ao que era antigamente e que funcionava perfeitamente!!!,2025-10-10 12:44:06.001853
436,1,50,Eu acho maravilhoso isso e gostaria muito de fazer a minha,2025-06-17 09:09:38.355466
437,1,141,"papo de resumo: Processo de habilitação deixa de ter validade de 1 ano e passa a ter prazo indefinido (na prática, deve seguir validade do exame médico). Aulas teóricas continuam obrigatórias, mas: Sem carga horária mínima. Podem ser feitas fora da autoescola, inclusive online pelo sistema da Senatran ou instituições autorizadas. Autoescola continua existindo, mas deixa de ser obrigatória para essa etapa. Aulas práticas: Obrigatórias apenas 2h mínimas (antes eram 20h). Podem ser feitas na autoescola ou com instrutor autônomo credenciado. Profissionais poderão atuar de forma independente via aplicativo oficial. Prova teórica (Brasil inteiro): 30 questões, 4 alternativas. Aprovado com 20 acertos (antes precisava 70% em alguns estados). Reprovação permite repetir a prova no mesmo dia, sem pagar taxa extra. Mesma prova e mesmo banco de questões para todos os estados. Tempo mínimo de prova: 1 hora. Prova prática: Sistema de pontuação nova: Falta leve = 1 ponto Média = 2 pontos Grave = 4 pontos Gravíssima = 6 pontos Pode acumular até 10 pontos e ainda ser aprovado (antes 3 pontos já reprovava). Falta gravíssima não é mais eliminatória automática. Veículo próprio pode ser usado no exame, desde que acompanhado por instrutor credenciado. Instrutor autônomo: Pode atuar independente. Requisitos: CNH +2 anos, 21 anos, ensino médio completo, curso de formação específico. Regra vale para todos os estados após publicação no Diário Oficial (prevista para poucos dias após o vídeo). Adição de categoria (ex: colocar moto ou carro): Também segue regra das 2 aulas obrigatórias.",2025-05-10 22:06:21.367353
438,1,70,Isso já acontece lá fora e o pessoal fazendo polêmica. Aff...,2025-07-14 18:22:43.304394
439,1,224,Conclusão:.final das autoescolas.,2025-10-19 06:05:39.678751
440,1,62,ACABOU A FARRA,2025-08-26 13:21:58.062097
441,1,495,O Governo prefere aumentar o desemprego com autoescolas que tem funcionarios e instrutores ao invés de abrir mão das taxas e dos famosos DUDA.,2025-08-06 16:52:01.936144
442,1,7,"Tem o lado bom, que irá ajudar quem não pode pagar, porém vai aumentar muito o índice de acidente",2025-10-06 13:41:06.980257
443,1,13,Daqui uns meses - pode ver numero de aumentos de acidentes e vitimas do transito!,2026-06-10 11:42:58.345777
444,1,282,"Ok, prepare-se a iris dos seus olhos serão coletadas para isso, ou seja nada é totalmente bom, antes as pessoas eram pagos por isso agora o governo irá coletar gratuitamente atraveis dessa jogada.",2025-10-04 21:09:17.167632
445,1,18,"Notícia do jornalismo ciclópico! Quem não tem dinheiro para pagar autoescola, não tem dinheiro para comprar pneu para o seu carro velho e muito menos fazer qualquer manutenção.",2025-10-20 22:31:28.175903
446,1,441,O ano eleitoral chega e magicamente as coisas boas começam a acontecer... interessante,2025-05-28 08:17:46.078441
447,1,110,Eu ia na auto escola esse mês kkkkkkkkkk ainda bem que não fui hoje kkkkkkkk,2025-04-04 18:06:37.742757
448,1,153,PRESONARO,2026-02-23 01:49:20.293406
449,1,540,perfeito,2026-02-17 14:12:01.494599
450,1,274,E ótimo,2025-06-02 17:24:42.934926
451,1,383,Maravilhoso um ano era muito pouco tempo só de mudar isto pra mim está ótimo agora o resto é opcional,2025-03-15 23:54:45.210487
452,1,579,"Só no os dois, eu n tenho nem tempo também tá muito caro compra essa carteira ops *tirar*",2026-02-22 00:04:55.374091
453,1,232,Pior que eu também mano kkkkkk,2026-01-25 19:29:29.524748
454,1,33,Tem que ter e super recomendo,2026-05-04 17:07:05.482596
455,1,387,"Antigamente funcionava com aulas em auto escola, só não tinha carga horária mínima, e também não havia tanto trânsito como hoje",2025-09-26 18:08:39.304200
456,1,10,Arrasou...isso sim foi um resumo esclarecer,2025-07-16 20:05:31.759369
457,1,512,"como abro o processo de primeira habilitação,? nn acho de jeito algum no detran, é o primeiro passo ne?",2025-05-09 14:05:19.255072
458,1,340,"Mexeram nas auto escolas, mas nem tocaram no assunto do valor das taxas ou é impressão minha. O valor das taxas também deveria baixar",2025-09-20 10:54:43.938270
459,1,541,"E pra mudança de categoria, exemplo ônibus e carreta, o candidato vai treinar com veículo próprio, pois auto escola irão fechar todas, pois nenhum empresário conseguirá manter aberta para candidatos esporádicos !!",2025-04-04 05:25:34.072678
460,1,217,"@azemirbertini9570 as auto escolas não irão fechar, apenas lucrarão menos. Pq era uma roubalheira. Finalmente vão cobrar o preço justo, de acordo com o serviço prestado.",2025-04-12 18:57:57.826992
461,1,581,"Na realidade quem vai sair prejudicado é sim o setor privado das auto-escola, tera aumento de professores autonomos que se tornará mais econômico no bolso dos alunos isso é fato,eu adorei com certeza porém o governo não dá um ponto sem nó, da com uma mão e tira com a outra ou seja tira do privado q gera emprego e mesmo só aumenta a arrecadação para si sem repassar para população.",2025-11-02 17:38:55.295628
462,1,77,"@joaopaulosilvanascimento552 essa porra de autoescola é uma mafia, por mim o governo pode tirar deles sem dó, se baratear realmente pra populacao. Mas eu ainda acredito que grande parte das pessoas vai continuar contratando auto escolas para aulas práticas, visto que você tem uma estrutura, local fisico, e expertise das auto escolas como vantagem. Nao serão todos, obviamente. Mas creio que grande parte. E nisso as auto escolas devem ganhar bastante, pq sendo mais acessivel, muito mais gente vai querer fazer, pagar por duas aulas praticas numa estrutura segura e fazer o exame.",2025-07-25 15:48:25.794511
463,1,557,Resumo muito bom,2025-09-21 13:53:26.170456
464,1,184,Pra quem já está no processo no cãs iniciei ano passado essas regras tbm são válidas ?,2025-03-30 14:54:06.879659
465,1,17,Ver pessoas comendo não vai matar sua fome,2025-03-14 22:57:00.695468
466,1,148,Tem que comemorar msm quando esse governo fascínora faz uma coisa boa.,2025-06-23 04:04:57.412706
467,1,408,"Falou bem, lá fora, esse país faz de tudo pra f a vida do pobre, qualquer coisa que ajude tem que ser comemorada por séculos",2025-03-30 13:39:13.272652
468,1,167,Onde. Na Europa não,2025-09-21 08:44:11.533651
469,1,399,Corrigindo: Fim da máfia.,2025-07-29 04:48:21.716214
470,1,340,Antes dessa regra das 20 aulas não existia auto escola?,2025-12-16 15:18:14.122450
471,1,144,"Que Deus te ouça, fim dessa máfia maldita",2025-06-04 20:26:02.443734
472,1,81,O governo ta proibindo de existir auto escola? Só esta deixando as pessoas serem livres daquela marfia!,2025-10-21 14:53:07.359262
473,1,55,"Esses merdas tem que ficar é desempregado mesmo, atentendentes nao te dao bola, nem olham na tua cara, demoram a resolver a situação, fazem pouco da cara do trabalhador, os instrutores ficam so no celular e nao ajudam e nada e quando ajudam nao tem paciência, esses tem tudo é que se fuder e passar fome pra saber tratar bem o trabalhador",2026-05-02 17:00:15.078715
474,1,78,Pelo amor de Deus... isso não tem nada a ver com lado A e lado B.,2026-01-06 08:32:44.831480
475,1,407,"O valor do DUDA é o de menos... o terrível era os valores que elas cobravam. Só o aluguel do carro 300,00 para realizar a prova prática... torça para não reprovar, pq além do DUDA, mais 300,00 contos para fazer outra prova... fora o custo total 4.000,00. O valor do DUDA sem dúvida é o de menos. Se barateassem o custo que a autoescola cobra, talvez isso não aconteceria.",2025-03-11 09:17:22.629447
476,1,31,"Ninguem vai ficar sem autoescola, se vc tem uma aconselho procurar ver como fazer curso ead para ajudar as pessoas a passarem no teste. Infelizmente autoescola era golpe pra tirar dinheiro de pobre semi-analfabeto.",2025-08-18 18:07:21.347887
477,1,462,"Será mesmo, a grande maioria tinha que comprar a carta se é que me entende...",2025-10-26 12:01:21.606781
478,1,567,@andressarmc Exatamente.,2025-03-24 16:37:18.675180
479,1,191,"Não vai aumentar nada. Auto escola não ensina nada, totalmente diferente da rua.",2025-07-27 22:13:40.481107
480,1,390,"@Samaeln3301 Auto escola ""Não ensina nada"" pra quem não quer aprender, ela te da a chance de errar, consertar e aprender com o erro, diferente de dirigir no dia a dia aonde tu não vai ter a chance de errar, pois se acontecer tu e quem tiver no carro com você (sua familia) vai amanhecer debaixo da terra!",2026-05-08 10:51:37.525133
481,1,303,"Poha nenhuma, isso é papo de quem tem auto escola e não vai ter mais renda. Tem muito motorista ruim por aí depois de ter feito auto escola, vai mudar em nada.",2025-06-01 05:33:27.799069
482,1,76,"@jmichelcombr Pois é, se já são ruim com Auto escola imagina sem",2026-05-10 04:53:27.746871
483,1,390,"De onde tirou essa conclusão, se tem que passar no teste do mesmo jeito?",2025-07-12 14:33:33.943194
484,1,158,"@CristianodeOliveira Talvez ele quis se referir ao ""Quebra"" que querendo ou não é uma forma indireta de comprar a CNH.",2025-06-29 04:55:22.072530
485,1,370,"O que vai aumentar é o índice de reprovação, porque agora o Detran vai fazer questão de Reprovar pra encher os cofres de dinheiro. Não se engane, pois sempre existe algo cruel por trás do que vem pra facilitar",2026-04-28 11:05:26.339969
486,1,316,@Gael_Syant1 eles já fazem isso um mimimi danado aquela prova sem vergonha,2025-11-17 11:18:59.385609
487,1,277,"Fonte vcs da minha cabeça, para passar no enxame vai ter que saber dirigir do msm jeito só que não vai prescisa mais dos ladrao da auto escola",2026-04-30 12:44:51.588075
488,1,192,Como se auto escola ensinasse alguma coisa kkkkk,2025-11-24 01:27:34.143622
489,1,569,@murilomartins7457 Ensina passar na prova Prática,2025-10-16 00:58:48.024024
490,1,27,@murilomartins7457 falou tudo .,2026-05-06 13:44:30.454164
491,1,96,"E tu tem medo de coletar a Iris? Quem não deve não teme, relaxa- O governo sabe até a marca do papel higiênico que tu passa no olho da goiaba!",2025-09-05 13:45:19.124711
492,1,333,"Prr de íris dos olhos, klr. Até parece que o governo vai gastar rios de dinheiro pra coletar íris do Givaldo que mora em xique xique.",2025-04-30 18:41:45.002850
493,1,299,"@Samaeln3301 Tanta coisa pra se preocupar, o cara tá preocupado com a Iris do olho do K.U , tem ser humano que só retrocede",2025-12-02 06:50:21.976604
494,1,87,@Samaeln3301 Meu Deus kkkkkkkkkkkkkk,2025-07-06 07:11:42.608314
495,1,249,"Mas pode arrumar um emprego, abre um leque de novas oportunidades. Achar normal pagar 4 mil para poder dirigir/pilotar é sacanagem.",2025-09-17 12:44:34.397172
496,1,390,@As_play91 Se já dirigem sem carteira. Pega uma carona com eles.,2026-03-29 07:24:28.571982
497,1,309,@As_play91 j ia falar isso.,2026-02-09 22:23:43.655902
498,1,65,"Mas pode dirigir o carro da empresa que trabalha, imbecil.",2026-03-30 09:47:01.395143
499,1,432,"Tu é rico, os outros que se lasque, né. Cara, vai se fuder",2026-01-25 22:02:53.120104
500,1,79,agradece o kim pelo projeto seus baba ovo,2025-12-27 12:30:28.829951
501,1,508,Pra ganhar votos claramente kkkkkkkkkk,2025-09-07 01:36:05.933314
502,1,469,"A melhor coisa que esse governo bosta, ladrão fez",2026-04-28 06:14:44.384244
503,1,7,"Se o governo não faz, vocês reclamam, se faz, reclamam também, aí fica difícil, né?",2025-03-21 00:19:31.714723
504,1,390,@Samaeln3301 o problema é que melhoram aqui e pioram ali,2025-05-29 08:20:13.176017
505,1,451,"Logo na minha vez as coisas começam a dar certo, já vou começar a vida adulta abençoado",2026-01-09 03:52:20.538498
506,1,140,@venatopkkkk,2026-01-25 14:11:45.482384
507,1,206,Não vá espere a nova lei entrar ai sim vc vai é se te negarem seus direitos procurem os órgãos responsáveis e denunciem as auto escolas que tentarem se opor às novas regras,2025-11-01 01:18:14.405119
508,1,408,"@luuhquinhax sim tô esperando a lei entrar em vigor, vou pagar auto escola só pra aprender o básico mesmo e me preparar pra prova.",2025-03-11 11:32:05.462880
509,1,503,"Eu ia hoje, tava juntando o dinheiro fazia um tempo",2025-03-11 22:35:44.049410
510,1,249,Eu ia dia 5 kkkj,2026-01-13 09:36:42.531683
511,1,403,"Vocês já sabem como faz o processo, eu vi vários vídeos mas ninguém dá uma direção certa.",2025-12-25 15:46:52.975576
512,1,205,"@aquelecara9786 cara também não achei , mas daqui uns dias já sai como faz o processo",2025-09-07 19:45:28.851327
513,1,185,Eu ia agora em janeiro deu bom kkk,2025-07-26 23:01:53.650331
514,1,28,"Eu ia essa semana, até tinha marcado com a autoescola pelo whatsapp",2025-03-19 00:15:32.350873
515,1,215,Estuda nao pra vc ver vai gastar muito mais kkkkkk,2025-11-20 11:31:18.642953
516,1,71,,2025-05-22 05:10:18.588795
517,1,419,Eu também ia,2025-07-31 03:26:56.069019
518,1,311,"Eu ia tirar final desse Mês, ainda bem que vai dar tempo! akskaskask",2026-02-22 13:43:28.763243
519,1,158,Não muda nada ué,2025-07-10 21:38:32.804238
520,1,387,@cleitonsilva6667 menos gastos e tempo,2026-05-14 01:41:48.484846
521,1,491,Agora sim já vou atrás pra saber paga 4 mil é nada,2025-09-12 14:31:21.918320
522,1,519,Pode correr o risco de carteira ficar mais cara,2025-04-02 03:29:34.122991
523,1,429,@Vandinhaaires por ?,2025-10-01 02:15:17.070687
524,1,369,"@Vandinhaaires ai será o cume da bandidagem, se fizerem isso não é possível q o povo vai deixar um roubo desse nível passar",2025-07-17 10:00:44.049632
525,1,550,"Me Ligaram, me oferecendo uma oferta boa. Rsrs, Mais disse que só ia fazer ano que vem. Graças a Deus .",2025-09-07 01:26:45.352292
526,1,112,No zap,2025-06-15 04:06:15.354400
527,1,364,Tem gente que chama de procrastinação kkkkk eu chamo de Deus abençoando mesmo kkkkk,2026-03-30 19:46:21.652507
528,1,46,"Vc que pensa, com qual veículo vc irá fazer o exame, que ficará mais rigoroso",2025-09-21 17:13:10.274811
529,1,410,Chocante!,2025-03-12 09:32:21.150583
530,1,441,Só ajudando a vida no trânsito kkkkk,2026-04-28 18:03:41.165051
531,1,265,"ainda bem , falta facilitar essa prova pratica tbm ... absurdo ser reprovado nisso ja que n ensina ninguem a dirigir de verdade",2026-03-04 03:52:32.122198
532,1,532,"Os exames se mantêm o mesmo. Se a pessoa não tem prática pra fazer uma rampa ou baliza, por exemplo, não passa no exame prático. De resto, além de passar marcha, as aulas não ensinam nada além disso... o resto que a gente aprende é com a prática no dia a dia. O problema que eu vejo serão pessoas praticando em via pública sem acompanhamento de instrutor(a) certificado(a). Isso sim pode ser um risco.",2025-09-24 05:18:27.668594
533,1,590,"@GuilhermeVLima auto escolas ensinam só passar marchas prevejo milhares de reprovandos ,os critérios dos examinadores são bem auto, quem tiver habilidade e destreza com carro moto vai pagar mais barato ter a cnh",2026-03-04 15:01:08.979210
534,1,401,PRESONARO,2025-11-08 16:37:31.276119
535,1,513,"Vai continuar do mesmo jeito, com auto escola ou sem.",2026-04-07 07:02:10.522359
536,1,495,"Tem ser mais rígido ainda,",2026-04-29 10:06:02.089304
537,1,88,"Eu ouvi falar q vai facilitar , é só chegar lá no Detran e fazer o L. Aí já está aprovado , não precisa nem pegar no volante",2026-04-23 21:40:00.806965
538,1,146,@romoaldosilva2298,2026-01-02 15:36:49.726484
539,1,467,Como uma pessoa aprende ler . Sem ir pra escola vamos paga caro nas rodovias com isso meu Deus,2025-06-07 20:01:55.590276
540,1,495,Laudos vencidos voltam a valer?,2026-01-02 15:56:23.243556
541,1,449,Essa história que é de graça é mentira só quem tem a carteira digital,2025-07-07 15:57:27.461003
542,1,327,Injustiça como fica quem pagou um horor pra tirar a carteira?,2026-05-17 07:45:49.632780
543,1,118,Mentira,2026-06-07 16:21:41.456250
544,1,112,Gostaria de saber do percurso da categoria A para quem já tem categoria B ?,2025-07-29 03:36:22.424711
545,1,250,Quero me inscrever,2025-10-14 08:08:02.773657
546,1,164,Eles pedem um PG.ou não,2026-01-10 22:56:34.511139
547,1,474,Parabéns muito legal,2026-02-27 10:35:19.057050
548,1,189,Moleza em,2026-03-21 05:17:45.264980
549,1,443,Pra troca pra E,2025-12-11 00:23:05.931741
550,1,203,"Hoje dia 12 de janeiro e a auto escola Jockey cobrando R$ 360,00 em dinheiro!!! Para fazer o reteste da primeira CNH!!!",2025-11-15 03:41:08.409277
551,1,399,Será que esse vale para todos os Estados?,2026-06-16 08:50:32.286922
552,1,211,A prova escrita vai ser online,2026-02-05 04:08:52.182221
553,1,65,Quem já tava tirando entra nessa nova lei,2025-09-14 22:48:30.534478
554,1,550,créditos ao kim kataguiri Não sou nem de direita e nem de esquerda sou realista.,2026-03-20 22:42:35.026464
555,1,202,"Gostei que pode-se fazer mais uma prova, gratuita, em caso de reprovação na prova prática.",2025-11-11 08:00:01.246744
556,1,502,Mas isso já aconte,2025-10-08 17:23:17.283692
557,1,321,"Tenho a A, ainda esta na provisória, mas a B não aparece pra iniciar, nao vai aparecer?",2025-09-05 13:13:24.047626
558,1,402,"80% é mentira, pesquisei nas escolas e elas estão cobrando o mesmo valor, e o pior, o exame prático custa no Detran 50,00 e a escola cobra 280, absurdo",2025-09-10 07:47:37.684890
559,1,361,Projeto do Bolsonaro,2025-05-09 11:55:38.425839
560,1,177,Meu laudo vence agora dia 27 ou já me enquadro na nova lei????,2025-05-24 17:15:54.104459
561,1,305,o especialista preocupado,2025-04-04 10:49:30.225260
562,1,87,"Ahh o lobby das autoescolas hahahahahaahah caras de Pau. PARABÉNS AO GOVERNO LULA QUE NOS COLOCA NO MESMO PATAMAR DE PAÍSES DESENVOLVIDOS, COMO OS EUA. BOLSOMINION AMA OVACIONAR OS EUA, MAS QUANDO O GOVERNO AGE PARA MODERNIZAR E ACESSIBILIZAR O ACESSO À CNH, OS BURROS COMEÇAM A FALAR MAL PARA BENEFICIAR O CARTEL DAS AUTOESCOLAS BRASILEIRAS. DESPERTA, MEU POVO. ALIÁS, ANO QUE VEM NÃO VOTEM EM DEPUTADOS E SENADORES DA EXTREMA DIREITA, ELES SÓ TRABALHAM CONTRA O POVO E NESSE MOMENTO ESTÃO TRABALHANDO PARA DERRUBAREM ESSE MP NO CONGRESSO E DESTRUIR O PROJETO DE LEI DO LULA",2025-07-31 13:25:21.002094
563,1,121,Meu processo vence agora dia 28 de dezembro já posso ser incluído na nova lei,2026-02-24 05:22:04.572695
564,1,188,"O pessoal já não sabe dirigir tendo muitas aulas, imagina agora com isso com certeza mais acidentes e mortes no trânsito",2025-12-21 16:28:24.269499
565,1,524,"É de qualquer forma as pessoas com ou sem carteira já estavam dirigindo, carteira não dirigindo muito menos a alto escola encina, a pessoa aprende no dia a dia q pega agilidade, então não é isso q gera acidentes, já vem acontecendo a tempos tantos acidentes, a diferença q agora a pessoa vai estar credenciada. A consciência da pessoa q tanque estar em dia. Se Beber não dirija..",2025-12-14 10:13:34.521644
566,1,142,"Legal é muito importante, pois muitas pessoas não tinham carteira por causa de não ter condições de pagar...",2025-09-16 04:01:46.949245
567,1,191,"Esse lance de poder ir com o carro particular, vai ajudar demais, porque os candidatos vão poder treinar muito mais com o próprio carro e lá na prova ficar impossível reprovar com um veículo que você está totalmente acostumado a dirigir.. Boa ideia.",2025-10-28 09:14:21.121441
568,1,178,Quando fiz aula de volante na auto escola não aprendi quase nada aprendi mesmo com meu irmão,2025-09-25 16:43:30.101627
569,1,296,"Já existem milhares de pessoas que não têm CNH e dirigem sem, logo não vai mudar o perigo do trânsito.",2026-04-12 07:09:03.717057
570,1,462,Agora está noticia tem um propósito....na renovação....sem multas no ano anterior...GERAR DESEMPREGO....E MUITO....E CABIDES TB....MAIS...???,2025-08-25 19:15:46.381823
571,1,10,Agente paga algum valor,2025-10-29 08:56:09.103389
572,1,394,"E muito bom, pq daí vc tira sua carteira rápido, sem burocracia. Mais detalhe a prática leva a perfeição, então eu prefiro fazer as aulas teorias, pois eu me sentiria mais segura, principalmente para andar nas ruas. Eu penso assim não sei vocês, até pq eu nunca andei de carro",2025-03-13 19:49:14.837109
573,1,507,"E desde quando CNH ensina alguém a dirigir? Quem ensina a dirigir são as ruas, por bem ou por mal.",2025-12-04 12:35:29.512186
574,1,426,"A diferença é que quem comete o acidente agora vai ter habilitação, mesmo ele sem habilitação ele ja estava trafegando, o que muda é que agora pessoas irresponsáveis no transito agora vai ter CNH",2025-07-13 08:12:11.814353
575,1,501,Eu serei um que agora irei conquistar minha CNH com certeza e tenho certeza que isso irá ajudar muitos motoristas que estão sem as suas carteiras por causa dos valores altíssimos e tão caros que é auto escolas cobrava,2026-03-30 09:15:14.070697
576,1,32,Tem gente que baixo o app CNH Brasil e já está reclamando,2025-06-02 06:33:11.855270
577,1,300,As auto escolas ainda não recebeu essa alteração até hoje 12/12/25,2026-06-02 20:08:14.213327
578,1,551,Eu fui dia 10 no CFC e me informaram que ainda não estava valendo isso,2026-01-31 05:26:46.012620
579,1,469,acabou de comprovar por conta própria que as aulas são inúteis pra essa questão,2025-09-20 13:16:56.273546
580,1,508,Pq ?,2025-09-28 04:20:52.017182
581,1,587,"claro, vão fingir que não sabem até quando for possível kkkkkkk",2026-04-24 19:04:49.209518
582,1,557,Alguém sabe como fazer a inclusão ? Parece que esse projeto do governo é só pra quem não tem habilitação,2025-05-20 03:32:27.021336
583,1,556,Ohh benção,2025-05-20 11:15:53.186595
584,1,452,Os acidentes de trânsito ocorrem na grande maioria das vezes por imprudência e não por imperícia.,2025-09-29 19:07:21.913667
585,1,105,Com faz para inclusão de categoria?,2025-06-30 23:04:26.155212
586,1,254,Faz o L,2026-01-26 21:32:17.095406
587,1,461,"Estou vendo que o sonho de dirigir após os 45, está distante. Como fica as pessoa mais de 40 50? Sim ele existe, como fica quem não foi criado dentro de um carro, ao longo de seu desenvolvimento? Como fica quem não tem nenhuma prática, quer aprender do zero?",2026-02-12 14:40:34.234949
588,1,450,,2025-04-30 00:37:14.709195
589,1,243,"Sempre tem os dois lados da moeda, vai depender da consciência de cada um (o que no Br geralmente é um problema); mas, pelo menos acaba com a tramóia das auto escolas com os Detrans pra arrecadar taxas de reteste.",2026-03-09 23:14:26.107397
590,1,360,Parabéns aos parlamentares que aprovaram esse projeto de lei..,2025-05-02 01:23:03.075638
591,1,439,"Engraçado, povo coloca vídeo de gente fazendo m.. mas esse povo que tá fazendo m.. tirou CNH na autoescola",2026-03-30 23:52:31.162918
592,1,212,Esse maluco falando que vai aumentar os acidentes KKKKKKKKKKKKK como se aprendesse algo em autoescola,2025-05-24 19:39:38.398552
593,1,61,"Poisé esse alerta deve ser porque vão ganhar um pouco menos de quem tá fazendo a cnh,porque na cidade onde trabalho o que mais tem é carro de auto escola circulando e acidente todo dia ngn sabe o que é placa pare etc,já colocaram um quebra molas a cada 500 metros pq é só acidente direto e aí.",2025-09-18 10:25:31.195638
594,1,288,"Por favor, grave um vídeo considerando o art. 62, 3 e 7 da Constituição Federal, que prevê período de eficácia de medidas provisórias em 4 meses no máximo, caso não seja aprovado como lei pelo Congresso. OU SEJA, QUEM NÃO APROVEITAR AGORA ESSA MUDANÇA NA OBTENÇÃO DA CNH PODE PERDER A CHANCE, pois não podemos desconsiderar que o Congresso, em razão de política, não converta a MP da CNH em lei.",2025-09-05 14:31:26.555054
595,1,332,Vai vendo sabe nem as placas imagina os acidente ...,2025-03-06 13:24:51.127168
596,1,297,2 aulas nunca consegue só pagando felicitar.. fi tira cavalo da chuva...,2025-09-17 03:49:54.388067
597,1,98,Agora o trânsito vai ficar ainda mais perigoso do que já é...,2026-04-14 13:16:11.754133
598,1,422,Maravilhoso demais parabéns parabéns,2025-04-04 09:50:05.599696
599,1,130,,2025-07-17 12:24:02.307782
600,1,256,Auto escola e mafia sangue suga das pessoas 450 no resteste tá loko meu sendo pizado na cabeça toda aula prática ( auto escola mega ) relatos a veia saiu fora da auto escola,2026-04-09 10:47:07.347792
601,1,254,"Como fica a questão de ir para cat D? Ninguém sabe informar, ou as regras apenas para primeira habilitação?",2025-06-18 18:05:58.697994
602,1,403,Minha dúvida tambem,2025-10-27 01:10:56.952746
603,1,276,"Ah coisa chata este faz o l ,acha outro clichê para falar,e vai saber quem fez o projeto de lei .Coisa mais cafona faz o l ,",2025-08-21 18:39:49.724370
604,1,463,Paga a autoescola ué,2026-05-13 07:51:53.718397
