tema,video_id,comentario,likes,autor,fonte
Novas regras CNH,UZpv03WjizA,autos escolas????notícias boa????,0,@rodrigogontijo1971,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Vc vai poder aprender de forma autônoma ou pagar um estrutor para ensinar vc... Pode ficar tranquila, as provas podem ser feitas online... Só o teste médico que e presencial pra ver se vc tem algum defeito físico que impossibilita de dirigir... 😅",0,@nathanael3949,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Auto* de automóvel,4,@FernandoAlvimYT,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,​ @FernandoAlvimYT 😂,0,@WernerAraújo-z8w,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Auto escola não serve para nada. Aprendi dirigir em auto escola e tudo porém so demais que comprei o carro e comecei a dirigir para valer que realmente eu fiquei bom e aprendi mesmo na auto escola e so o básico do básico que eles passa e olha la. E uma máfia mesmo! Negócio e ganhar dinheiro até nao querer mais nas custas das pessoas.,1,@eliaha6,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,E eu chorando de ver esse tiro seu na língua portuguesa 😂😂😂,0,@davidlima9589,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,A choradeira é livre,0,@luuhquinhax,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,já é bagunça faz tempo!,0,@otaviofratini,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Verdade  paguei 3.000 mil reais.,0,@ÍrisAriane-m5t,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Maior absurdo - até criança pode ser instrutor (a).,0,@rodrigogontijo1971,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Pior que é aí que tá...o examinador da polícia civil ainda é máfia também.,0,@jokergitattoo,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA, @jokergitattoo  Como uma pessoa física vai ser máfia???,0,@rodrigogontijo1971,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA, @jokergitattoo  Não passa e a culpa é do instrutor???,0,@rodrigogontijo1971,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA, @jokergitattoo  Não consegue aprender e a culpa do examinador???,0,@rodrigogontijo1971,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,70% é imposto kkkkkkkk,0,@regisvs588,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,Outra Mafia que tem q acabar,6,@marcellogabriel5582,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Verdade,",1,@margarethlucas5618,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA,"Vote 13 próximo ano... uma coisa de cada vez! Se ele derruba essas mafias de uma vez, a elite derruba ele. Isenção pra quem recebe imposto até 5mil e taxação para super ricos, aumento de taxação paras as bets, PF batendo na porta da farinha lima, derrubada a mafia das auto escolas etc... porque tu acha que não querem uam reeleição dele? Próximo madato tem muito mais!",10,@otavioalencar2195,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,UZpv03WjizA," @otavioalencar2195  
Isenção de imposto pra quem recebe até 5 mil só seria bom se ele não tivesse criado/aumentado outros 27 impostos. 
Taxação de super ricos causa fuga de capital e de investimentos e nunca deu certo na Europa, dê uma pesquisada. 
Se ele estivesse realmente preocupado com o povo não estaria querendo meter ainda mais impostos, não defenderia traficante em discurso público, não diria que político corrupto tem mais merito que funcionário público concursado e não teria um filho roubando  300 mil do INSS todo mês.",6,@Marcus-ChampionsKOF,https://www.youtube.com/watch?v=UZpv03WjizA
Novas regras CNH,ECEuQGBhd0c,"só vou tirar cnh, quando a prova teórica deixar de ser obrigatória",0,@Sr.MadrugaPistola,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"E quem entrou em 2025 pelo processo antigo, ainda tem risco do processo vencer?",0,@NeryvanBorges,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Acabou a Mamata Dessa Marfia Ladrona,0,@ageucordeiro8073,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Na verdade foi mais um golpe de mestre do governo atual para que um monte de gente ache que estão sendo ajudados por essa lei, mas na verdade tiraram as obrigatoriedade das aulas, mas o resto continua o mesmo, taxas que falaram que não seriam cobradas estão sendo cobradas, o aumento de 3 para 10 pontos tbm é uma enganação pois aumentaram tbm a pontuação por cada erro cometido e as taxas que se paga para o governo não foi retirada nenhuma.",0,@denisesousa6256,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Pou e quem já tava no processo como faz Agora?.,0,@vinycorrez5577,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Tô na faze psicotécnico 😊 já esta marcando pra quarta feira 😊😊😊 quero passar em nome de Jesus 😊,1,@amadeusantos7058,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,CNH D como vai ser vai ter não falam nadaaaaa mds,1,@GrayRiderX,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Pessoal não é pergunta besta, mas eu sei pilotar carro e moto, mas meu irmão só sabe o básico da moto, mais ou menos, ele consegue tirar também se precisar pagar aquele absurdo a auto escola, ou ele vai ter que fazer auto escola de qualquer forma ?",0,@lunxxff2446,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Psicotécnico, exames físicos tiveram alguma alteração?",0,@JoaoPauloRamosCardoso,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Queria saber si tá valendo pra fazer inclusão tbm como faço,0,@jlsilva5188,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Bom dia eu tô tirando a minha desde o ano passado vale para mim também esse novo prazo o meu era até 12 meses tá valendo para mim também,0,@moiseslaurentino1499,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Eu sou nocivo está lei aí não o correto é estudar,0,@jandersonsilvasilva9587,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"SAFADEZA, FERRARAM A AUTO ESCOLA E AGORA TODOS TEM DE FAZER O TOXICOLOGICO ISSO NINGUEM FALA, TIRA DE UM E POE NO BOLSO DO GOVERNO",0,@AdemirdeJesus-g7y,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Quem está no processo da CNH pega essa nova lei?,0,@karenrosario3424,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Essa notícia era só projeto. As regras da CNH não mudaram e o valor continua o mesmo.,0,@marlonferreira9955,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Por décadas auto escola cobra preço abusivo ficará mas barato?,0,@amarildo5498,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Eu concordo que precisamos simplificar as coisas, baratear um serviço tão inacessível para grande parte da população. Mas na minha opinião, só acho que as aulas práticas de carro deveriam ser obrigatório o uso de carro como o das auto escola, onde o instrutor possa ter autonomia para realizar certos movimentos quando sentir que o aluno possa colocar a vida deles ou a de alguém em perigo. Lembrando que, quando não estamos dirigindo, somos todos pedestres",1,@luizafabiana6473,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"já está valendo, entrei em contato com uma autoescola e disseram que só vai valer daqui 6 meses, mas parece que já estava em vigor, alguem pode dizer?",0,@dioux6734,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Eu ja dei início pela auto escola antes dessa mudança, ja fiz as provas teóricas e a prova prática, sendo que reprovei apenas na prova de moto. Depois disso não paguei para refazer novamente a prova prática. Será que é possível eu seguir essas novas regras?
De nao pagar o reteste?",4,@joaobatistaneto3257,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,E pra quem já esta tirando vale?,0,@andreelias6717,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,melhor do que antes,0,@andreluisguimaraesdias457,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"​ @andreluisguimaraesdias457   antes era pago 3000,00 a 4000,00 pra 65 aulas no total pratica e teorica, hoje vc paga 1000,00 por 2 aulas praticas  a reprovação mesmo sem a baliza está m3sma coisa, não foi liberado ainda pra fazer com o proprio carro pois os detrans não querem colocar a vida dos examinadores em risco
Auto escola estão ganhando muito dinheiro",0,@abba9752,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,To no processo queria saber tbm to na parte da prova prática 400 reais pra fazer ..,0,@matheuscastro8935,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Cara tbm to tirando desde ano passado e queria saber vc tem novidades ?,0,@matheuscastro8935,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,​ @matheuscastro8935 eu fiquei sabendo que 20. Agora,0,@moiseslaurentino1499,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,mesmo assim melhorou,0,@andreluisguimaraesdias457,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Tem que esperar a legislação do Detran e o auto escola,0,@jandersonsilvasilva9587,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Melhor coisa que esse governo bosta, ladrão fez pra população atras de voto!",0,@maicondouglas7245,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Pior erro que governo vai cometer,  Vai virar uma bagunça.",0,@cesarioca,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Valeu ladrão! Mesmo assim não irei votar em ti. 😂😂😂,0,@Hackuso,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,E precisa de alguns intermediário para fazer as provas? (atualmente é as auto escola que marca),0,@rafaelserodio.n,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Eu não tirei a minha pq uma baranga fdp me reprovou depois que eu não passei na primeira, fiz tudo certinho, se fosse hoje eu teria passado... Isso em 2011. Por não ter conseguido grana pra tentar a terceira acabou vencendo minha pauta, perdi tudo após 1 ano 😢",0,@guicosta4664,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Parabéns ficou mais complicado 🎉🎉🎉,1,@dadrodoval,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"As auto-escolas cobram cada vez mais, cada vez mais aulas, ganham rios de dinheiro com quebra e reincidência de prova, etc. Agora vem com mimimi??? Só estão colhendo o que plantaram. 👏🏻",1,@aletres,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"O único objetivo do governo federal é favorecer a indústria automobilística,e como consequência eles estão acabando com empregos e auto escolas que ensinam e capacitam de verdade os novos condutores, como sempre um governo vendido que se presta a favorecer essa indústria que apenas quer sugar todos os recursos possíveis que não os pertencem e sim ao povo.",0,@Wander-heitor,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Muito bom para nós.,0,@canalvidadospassaros5201,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,É para quem já deu início a habilitação e está na fase do cfc oque devemos fazer ?,2,@karenlorana9958,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Esse ministro Renan coveiro,quebrou as auto escolas de todo o país querendo ganhar votos disseminando uma coisa sem nexo sem estudo sem consulta especialista de trânsito desesperado para ganhar votos,fez essa cagada e se for realmente aprovada vai aumentar o número de acidentes e o governo vai arrecadar muito mais taxas de reprovação no exame,aliás aqui em São Paulo já existe essa máfia do governo que os examinadores tem cotas para aprovar nós exames de rua sendo assim o governo do estado só enche os cofres e ainda passa uma imagem que são as auto escolas que mandam reprovar para ganhar mais,na verdade é ordens que vem de dentro do Detran os examinadores tem cotas para aprovar",0,@JosénivaldoSilveiradeabreu,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Foi ótimo acabar com a máfia das autoescolas, porém, não vou confiar fazer aula online e nem contratar um professor particular. Por não saber dirigir, me sinto inseguro, preciso de algo mais disciplinado e confiável. Infelizmente ainda me sinto refém dessas empresas malditas (autoescolas). Não adianta acabar com as autoescolas sem fornecer qualidade preparatória. Ou melhor: prefiro não aprender nada...quando aumentar minha renda, tiro a CNH. Tenho 27 anos não sei dirigir. Um conhecido meu tem 34 anos e começou em agosto, e agora já está terminando e quase tirando CNH A e B.",0,@andrew71421,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Eu sou a favor da mudança porém pode ir aonde você quiser que não mudo nada.
E corre o risco do governo ficar ganhando tempo para o ano eleitoral.

Tem que mudar e mudar logo para que o povo possa desfrutar e não ficar fazendo somente propaganda eleitoral da mudança",0,@CFClidertran,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Eu que paguei meu cartão pra agora no começo do mes fazer auto escola uHAUHEUHEUHE que sorte.,2,@caotico777,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Tem a opção de comprar a CNH? Se tiver aí eu compro pois se um lado não e obrigatório agora que eles vão fazer de tudo pra reprovar nós estudos mesmo,1,@lucas-29bta,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Os alunos ficavam tão nervosos com medo de reprovarem e terem que pagar tudo de novo que acabavam reprovando, gastei uns 5 mil reais ou mais com essa máfia, agora é tentar tirar de novo com o novo modelo honesto",14,@FrankLiveChanel,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Meu Deus se já tá morrendo muitos no trânsito imagine com esse negócio aí será que não vai almentar o número de acidente ?,0,@cleoniceaparecidadossantos8585,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,as aulas de moto pode ser em qualquer lugar agora?,0,@helio.1981,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Será.... difícil  de entender... é  uma Hora a cada cai,0,@alineebriciofds5426,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Eu fiz a prova e não passei, tenho que pagar os R$ 350 ainda?",0,@Elegancia_alpha,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,nem pra isso mito ladrao de joias prestou 😇,0,@andreluisguimaraesdias457,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Tbm é minha dúvida,0,@joaobatistaneto3257,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Também estou nessa,0,@TenaSantos-y3f,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Aconteceu comigo também!!!! Gastei muito e não consegui tirar.,1,@maicondouglas7245,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Eu perdi minha pauta ,agora comecei tudo dinovo ,já estou gastando entre um auto escola e outro quase oito mil ,tou muito triste pois não tenho dinheiro pra todo esse gasto consegui a de moto ,a reprova tá custando 400 reais aqui em Igarapava sp",0,@TenaSantos-y3f,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Máfia sempre vai existir se todo jeito 
Eles fazem uma lei eles mesmo detorse",0,@jandersonsilvasilva9587,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Akkk claro que não, eu mesmo não tenho carteira mais dirijo moto e carro e nunca sofri acidente! Tenho muitos amigos que não tem carteira por conta das condições, e trabalham como entregador, vai dar na mesma, só que agora todos vão ter carteira .",0,@maicondouglas7245,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,​ @maicondouglas7245 pio que você falou a verdade meu tio dirigia sem habilitação é nunca bateu o carro mais tem que fica de olho até quem têm a habilitação bate o carro,1,@danilo-y5k,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Boa pergunta,0,@lucaseduardothiesen1782,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Ja ouviu falar, quando você explora muito por muitos anos, uma hora vem alguém e tira de você essa maldade que você fez, uma auto escola obrigatória não faz sentido nenhum, 5 mil pra tirar carteira não compensa, agora vai valer a pena demais.",0,@geracaogames352,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Parabéns ao Kim Kataguiri por ter articulado tudo isso. Há pouco tempo disse que iria dar certo e realmente deu. Eu duvidei muito disso aí.,4,@pedrot.9569,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Conhecendo o país que vivo , não duvido nada que daqui uns anos quem tirou a CNH seguindo essa nova regra seja prejudicado",1,@nossahistoria8268,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Quem defende essas auto-escolas, ou se beneficia das falcatrua delas, ou é playboy que tem papai pra pagar auto-escola.",0,@OKaipora,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Eu dei entrada na minha primeira CNH,mais e agora como fica ?",0,@pablogamer7611,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Só tem um probleminha né vcs e quem vai ter que correr atrás da parte borocratica que as auto escola fazia e tem pagar estrutor particular e outra se vc não tiver noção vai ser reprovado varias vezes e quando ver vai ficar mais caro do que tivesse feito pelo auto escola,0,@elimpantoja3339,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Tá mas aonde eu vou pra fazer minha carteira agora na auto escola ou aonde,1,@eliaberibeiro7499,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Acidente vai aumentar kkkk,3,@mcsp7ofc478,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Finalmente!,0,@nemisyc5893,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Força auto escolas 💪 Ninguém está com vocês 🤭 ja vão tarde, a porta da frente é a serventia da casa 👋 🤣",0,@santosdigitaltech,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Nós usa é em paises de 1/2 mundo para tirar habilitação é justo é o processo é rapido, as auto escolas querem nos impor esse metodo arcaico é continuar nos roubando com os valores absurdos é abusivos para o cidadão tirar carteira é poder dirigir, eles sempre então dando desculpas esfarrapadas quem quer dirigir ter ou não carteira dirige é como porte de arma e dificil tirar mais pergunta se bandido quer ter cac para usar arma é a mesma coisa vc acha que bandido n tendo cnh vai impedir de usar um veiculo ?quem quer andar de moto/carro dirige independentemente de ter cnh ou não, é sobre a desculpa das auto escolas é instrutores dizendo que o transito vai piorar o transito já é um caos mesmo sendo caro é dificil tirar carteira de habilitação. Ponto",1,@luuhquinhax,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,😂😂😂😂😂 os donos de auto escola então doidos é querem se rebelar la no stf pra nós impor que essa mudança será ruim se eles então bravos o governo esta no caminho certo,0,@luuhquinhax,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Mas quanto que seria o valor?,0,@P4UL0-R1C4RD0,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Máfia essas auto escola..acabar com isso mesmo,0,@RobertoCarlos-ru6gh,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Cara, melhor coisa que já existiu nesse Brasil. Essas auto escolas são uma máfia, eu fiz ano passado e acabei reprovando duas vezes, era uma burocracia do caramba, demorei quase 4 meses pra fazer aula prática, foram quase 3 meses pra fazer a prova e reprovei duas vezes e depois acabou a validade, a demora foram mais por falta de dinheiro pra pagar a próxima etapa. Aí depois a auto escola ficou perguntando quanto eu iria renovar pra poder continuar o processo, fiquei com tanta raiva que eu disse ""NUNCA"", só pra não pagar pra eles. Agora com essa nova lei eu vou fazer, com certeza.",0,@jmichelcombr,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Essa mídia podre só fala besteira as auto escolas deveriam ser unidas e pararem por um mês e mandar esse governo pingunco se virar já começar a baderna,o caos os acidentes e esse Kim kataguri ainda vem se aproveitando politicagem manda ele cuidar do país que está afundado e não se meter em que ele não sabe ainda chamar as escolas de máfias ,ele além de estar fazendo cagada sem estudo nenhum quer levar a situação ao caos ,manda ele ir dar aula para os filhos dele em um carro que não tenha comando de freio para ele entrar no primeiro poste ou atropelar as pessoas nas calçadas esse cara é um tremendo idiota só fala asneira e as auto escolas não vai deixar de existir outra coisa mafiosos são vocês que estão sentados aí em Brasília pensando o que vai fazer para gerar mais desemprego no Brasil,pagam essa mídia nojenta podre para soltar fake news e nada acontece políticos são todos podres vocês fazem as coisas sem fazer um estudo e se aproveitando das desgraças dos outros para se elegerem ,pois no Brasil são quase 1 milhão de famílias que trabalham em auto escola que ficaram desempregado por causa desse deputado Kim kataguri e esse ministro Renan coveiro,vamos trabalhar para ninguém de nossas famílias votarem nesses dois pilantras fazem as coisas sem um estudo simplesmente para ganharem votos e ficarem mentindo igual o nove dedos prometeu a picanha.",0,@JosénivaldoSilveiradeabreu,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Tudo mentira essa mídia podre fala só besteira,como vai dar aulas em um carro que não tem os pedais para o instrutor parar o carro ou aluno vai colocar os pedais furar seu carro e gastar 1500 reais",0,@JosénivaldoSilveiradeabreu,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Tudo embaraçoso isso,0,@JosénivaldoSilveiradeabreu,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Mas pra quem nn tem veículo é melhor fazer auto escola né??,0,@anaqueziadossantoss,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"E quem já tem CNH, é quer acrescentar mais uma categoria????",2,@WCALAZANS,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,imagine ele pra presidente rsrs um dos melhores políticos atualmente,0,@MarssellusMonkey,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,o projeto original era da ex senadora Katia abreu e nao dele,0,@andreluisguimaraesdias457,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Akkkkk passou isso pela minha cabeça também!,0,@maicondouglas7245,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,duvido muito 😊,0,@andreluisguimaraesdias457,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Não viaja filho.,0,@Aman87498,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Tbm queria saber isso kk,0,@branquinhosouza6001,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Akkkkkkkk aconteceu exatamente a mesma coisa comigo! Reprovei 2 vezes não conseguir prosseguir por conta das condições, tenho um filho pra sustentar ganhava bem pouco na época,  perguntei quanto era pra refazer, me informaram 600 do aluguel do carro e 156 da taxa de reprovação, (eu pensei sem condições) e realmente eles ficam mandando mensagens de quando vai continuar o processo!",0,@maicondouglas7245,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Mas as auto escolas são uma máfia sim, eu sou vítima disso.",0,@jmichelcombr,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Você é dono de autoescola?,0,@JohanPSC,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,chora mais 😅😊,0,@andreluisguimaraesdias457,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Pede a alguém que você conheça pra ensiná-la.,0,@JohanPSC,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"​​ @JohanPSC Não conheço ngm,e tbm QM conheço q sabe n tem tempo",0,@anaqueziadossantoss,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"O problema da corrupção não são as Autoescolas, o problema maior são as máfias dos DETRANs. Sem contar que essa mudança não passa de um processo eleitoreiro, já que temos eleições para presidente em 2026. Após o pleito e confirmação da vitória do pinguço, tudo vai voltar o que era antes.",0,@wilsoncosta4140,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Resta saber se com poucas aulas práticas as pessoas vão conseguir passar na prova prática. Mesmo quem sabe dirigir e já dirige sem CNH, existem alguns vícios que podem levar a reprovação. Se mesmo com 20 aulas já ocorre várias reprovações, imagina com poucas aulas...",0,@gabrielmelo2040,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Bom pras seguradoras  que agora vai aumentar os acidentes.,0,@AndreSilva-yg4vy,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,"Coisa boa en, a minha Carteira de Habilitação está me esperando e eu vou continuar lutando até uma hora conseguir conquistar a minha Carteira de Habilitação.",19,@HugoDoVale-g1t,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,E quem está com processo em andamento?  Entra nessa nova regra? Ou só vale para os processos novos?,0,@JoaoVitor-po9ib,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Não pode fazer a prova com o próprio veiculo do aluno isso está errado,0,@MrDecalke,https://www.youtube.com/watch?v=ECEuQGBhd0c
Novas regras CNH,ECEuQGBhd0c,Minha filha ainda nao terminou a dela. E ja terminar o prazo dia 8 vai perder?😢,0,@elivandasousa5251,https://www.youtube.com/watch?v=ECEuQGBhd0c
